Gene_name,GENE_ID,TB_HIGH1,TB_HIGH2,TB_HIGH3,TB_LOW1,TB_LOW2,TB_LOW3,TB_AM1,TB_AM2,TB_AM3,TB_IM1,TB_IM2,TB_IM3
Rv2573,Rv2573,1.049585749,9.381797166,3.07374377,0,0,0,5.281448714,1.098352055,5.2678021,4.051873464,6.541556513,1.627096629
Rv2574,Rv2574,36.7355012,31.27265722,25.35838611,35.69712355,69.15517461,68.52423555,40.27104644,27.45880138,21.0712084,14.18155713,31.77327449,30.10128764
Rv2575,Rv2575,27.28922946,25.01812578,37.65336119,0,28.22660188,17.9468236,71.29955764,44.48325823,61.70853889,32.41498772,47.65991174,41.49096405
Rv2576c,Rv2576c,238.2559649,212.6540691,236.6782703,101.7368021,200.4088733,225.1510597,151.8416505,209.2360665,158.034063,136.4130733,155.1283402,179.7941776
Rv2577,Rv2577,19.94212922,4.690898583,9.989667254,39.2668359,49.39655329,0,7.922173071,3.844232193,4.515258943,2.701248976,2.80352422,4.067741574
Rv2578c,Rv2578c,18.89254347,50.03625155,29.96900176,55.3305415,31.04926207,6.526117672,44.89231407,28.55715343,13.54577683,19.58405508,36.44581486,26.03354607
Rv2579,Rv2579,43.03301569,42.21808725,29.96900176,17.84856177,38.10591254,42.41976487,61.3968413,43.9340822,63.2136252,32.41498772,34.57679871,49.6264472
Rv2581c,Rv2581c,54.57845892,53.16351728,59.16956758,162.4219121,57.86453385,79.94494148,59.41629803,69.7453555,60.20345257,75.63497134,81.30220238,86.23612136
Rv2585c,Rv2585c,235.1072077,417.4899739,226.6886031,458.7080376,193.3522229,393.1985897,213.8986729,201.5476021,179.8578146,210.6974202,209.3298084,171.6586944
Rv2597,Rv2597,17.84295773,15.63632861,26.12682205,0,15.52463103,63.6296473,32.34887337,36.24561782,30.10172629,22.28530405,32.70778257,27.6606427
Rv2598,Rv2598,1.049585749,0,3.07374377,0,0,11.42070593,7.922173071,6.040936303,3.762715786,4.051873464,3.738032293,4.067741574
Rv2599,Rv2599,4.198342994,0,6.147487541,0,16.93596113,0,3.300905446,3.844232193,0,4.051873464,2.80352422,4.881289888
Rv2600,Rv2600,6.297514491,3.127265722,9.221231311,0,0,0,11.22307852,9.335992468,11.28814736,7.428434685,4.672540367,13.01677304
Rv2603c,Rv2603c,44.08260144,57.85441586,43.80084873,82.10338416,55.04187367,60.36658846,84.50317942,89.51569249,48.91530522,50.64841831,42.0528633,42.30451237
Rv2609c,Rv2609c,70.32224515,67.23621302,48.41146439,67.82453474,57.86453385,86.47105915,75.92082526,88.96651646,103.0984125,64.82997543,58.87400862,44.74515731
Rv2611c,Rv2611c,41.98342994,14.07269575,39.19023307,0,29.63793197,34.26211778,51.49412496,43.38490617,32.35935576,48.62248157,28.96975027,31.72838427
Rv2616,Rv2616,16.79337198,46.90898583,6.147487541,0,38.10591254,0,11.88325961,7.139288358,9.783061043,15.53218161,8.41057266,5.694838203
Rv2617c,Rv2617c,80.81810264,98.50887025,92.21231311,158.8521998,70.5665047,292.0437658,66.01810892,31.30303357,45.90513259,98.59558763,60.74302477,76.47354158
Rv2618,Rv2618,8.396685988,10.94543003,23.05307828,0,0,0,11.22307852,5.491760275,9.783061043,10.12968366,6.541556513,5.694838203
Rv2619c,Rv2619c,203.6196352,156.3632861,191.3405497,53.54568532,81.85714545,120.7331769,77.24118744,43.38490617,24.83392419,193.1393018,194.3776793,170.8451461
Rv2620c,Rv2620c,608.7597342,526.9442742,647.0230637,201.688748,248.3940965,239.8348244,151.8416505,90.61404454,57.9458231,440.3035831,348.5715114,392.943836
Rv2621c,Rv2621c,2742.567561,2751.993835,2536.607047,1169.080796,832.6847555,993.6014155,303.683301,138.3923589,118.9018188,894.1134112,788.7248139,916.8689507
Rv2622,Rv2622,156.3882765,187.6359433,158.2978042,83.88824034,57.86453385,58.73505905,46.21267625,12.08187261,20.31866524,99.94621212,74.76064587,82.16837979
Rv2623,Rv2623,8138.487894,6052.822805,6376.481452,4678.108041,2366.800568,2690.39201,967.8254768,969.8448646,821.0245845,2364.943479,1897.985897,1496.115351
Rv2624c,Rv2624c,479.6606871,354.9446595,430.3241279,258.8041457,129.8423686,120.7331769,83.18281724,72.49123563,72.24414309,234.3333487,157.9318644,122.8457955
Rv2625c,Rv2625c,2138.00617,1608.978214,1797.37167,1574.243148,786.1108624,779.8710618,242.9466408,261.9569651,166.3120377,727.3112869,509.3069,413.2825439
Rv2627c,Rv2627c,3456.28587,1777.850563,2274.57039,1095.901693,913.1305708,978.9176508,202.6755944,182.8756172,157.2815198,552.4054157,310.2566803,248.132236
Rv2628,Rv2628,585.6688477,392.4718481,362.7017649,506.8991544,117.1403978,123.9962358,36.30995991,32.40138562,39.13224417,90.49184071,59.80851669,31.72838427
Rv2629,Rv2629,3244.269549,1791.923259,2791.72778,1725.955924,1247.615803,1659.265418,551.2512095,928.6566625,752.5431572,1082.525527,892.45521,941.2754001
Rv2630,Rv2630,494.3548876,272.0721178,435.7031795,217.7524536,173.5936016,101.1548239,120.1529582,222.9654672,200.1764798,233.6580364,233.6270183,218.8444967
Rv2631,Rv2631,687.4786653,376.8355195,734.6247611,271.298139,248.3940965,448.6705899,238.9855543,388.2674515,308.5426944,376.1489199,370.9997051,367.7238383
Rv2632c,Rv2632c,14.69420048,17.19996147,8.452795369,0,0,9.789176508,48.19321951,15.37692877,21.82375156,4.051873464,13.08311303,8.135483147
Rv2633c,Rv2633c,49.33053018,37.52718866,9.989667254,0,0,27.7360001,122.7936826,31.30303357,31.6068126,20.25936732,23.36270183,24.40644944
Rv2636,Rv2636,1.049585749,0,5.379051598,0,2.822660188,0,13.86380287,7.139288358,9.783061043,5.402497953,5.60704844,6.508386518
Rv2637,Rv2637,13.64461473,43.78172011,23.82151422,0,8.467980564,0,24.4267003,14.82775274,9.030517886,10.12968366,17.75565339,11.38967641
Rv2638,Rv2638,6.297514491,3.127265722,10.7581032,17.84856177,8.467980564,13.05223534,46.87285733,6.040936303,11.28814736,7.428434685,14.95212917,11.38967641
Rv2639c,Rv2639c,213.065907,315.8538379,229.7623468,157.0673436,117.1403978,290.4122364,89.12444704,105.9909733,103.8509557,115.4783937,135.5036706,143.9980517
Rv2640c,Rv2640c,661.2390216,709.8893189,750.7619159,521.1780038,530.6601153,588.9821199,182.8701617,192.2116096,192.6510482,253.9174038,239.2340668,240.8103012
Rv2642,Rv2642,122.8015326,154.7996532,167.5190355,273.0829951,119.963058,378.514825,297.7416712,138.941535,139.9730272,120.8808917,127.093098,134.2354719
Rv2643A,Rv2643A,14.69420048,40.65445439,13.06341102,17.84856177,15.52463103,26.10447069,13.20362178,10.98352055,9.783061043,8.103746929,13.08311303,8.135483147
Rv2644c,Rv2644c,0,0,1.536871885,0,0,0,1.320362178,2.19670411,0,2.025936732,1.869016147,6.508386518
Rv2645,Rv2645,8.396685988,10.94543003,27.66369393,57.11539768,56.45320376,0,13.20362178,14.82775274,3.010172629,11.48030815,19.62466954,8.949031462
Rv2646,Rv2646,19.94212922,6.254531444,29.20056582,24.98798648,0,16.31529418,13.20362178,21.9670411,6.772888415,11.48030815,12.14860495,13.01677304
Rv2647,Rv2647,11.54544323,3.127265722,3.842179713,57.11539768,1.411330094,0,3.961086535,7.139288358,6.772888415,7.428434685,13.08311303,4.881289888
Rv2650c,Rv2650c,86.06603138,103.1997688,125.2550586,80.31852798,183.4729122,169.6790595,117.5122339,133.4497747,109.1187578,226.2296018,245.7756233,241.6238495
Rv2651c,Rv2651c,96.56188887,162.6178175,103.7388523,107.0913706,69.15517461,52.20894137,67.99865219,86.76981235,69.98651362,134.3871366,140.176211,186.3025641
Rv2652c,Rv2652c,2.099171497,0,4.610615656,0,0,0,6.601810892,11.53269658,2.257629472,6.077810197,5.60704844,4.067741574
Rv2655c,Rv2655c,6.297514491,0,11.52653914,0,0,0,3.300905446,6.040936303,0,8.103746929,4.672540367,9.762579777
Rv2656c,Rv2656c,7.34710024,9.381797166,5.379051598,39.2668359,16.93596113,0,3.300905446,8.237640413,7.525431572,6.753122441,11.21409688,8.949031462
Rv2657c,Rv2657c,58.77680192,137.5996918,69.92767078,182.0553301,32.46059216,48.94588254,54.7950304,40.08985001,52.678021,45.9212326,41.11835523,32.54193259
Rv2658c,Rv2658c,0,0,0,14.27884942,22.5812815,19.57835302,12.5434407,2.745880138,4.515258943,2.701248976,0.934508073,0.813548315
Rv2659c,Rv2659c,14.69420048,6.254531444,7.684359426,0,26.81527179,14.68376476,18.4850705,4.942584248,4.515258943,11.48030815,1.869016147,4.067741574
Rv2660c,Rv2660c,0,0,3.07374377,0,0,0,0,1.647528083,3.010172629,0.675312244,0.934508073,0
Rv2661c,Rv2661c,6.297514491,6.254531444,16.1371548,0,0,0,13.20362178,15.9261048,9.030517886,8.779059173,3.738032293,10.57612809
Rv2662,Rv2662,4.198342994,0,3.842179713,17.84856177,0,42.41976487,0,1.098352055,0,5.402497953,3.738032293,5.694838203
Rv2663,Rv2663,4.198342994,25.01812578,2.305307828,10.70913706,21.16995141,9.789176508,1.980543268,1.098352055,1.505086314,3.37656122,2.80352422,2.440644944
Rv2664,Rv2664,11.54544323,6.254531444,13.83184697,0,21.16995141,0,3.961086535,4.39340822,0.752543157,7.428434685,7.476064587,6.508386518
Rv2668,Rv2668,10.49585749,3.127265722,4.610615656,0,8.467980564,32.63058836,33.00905446,13.72940069,12.79323367,15.53218161,18.69016147,4.067741574
Rv2669,Rv2669,0,0,0,0,0,0,7.922173071,1.647528083,1.505086314,4.051873464,2.80352422,1.627096629
Rv2670c,Rv2670c,0,3.127265722,11.52653914,10.70913706,0,0,10.56289743,9.335992468,12.04069051,8.779059173,3.738032293,4.067741574
Rv2672,Rv2672,108.1073321,132.9087932,128.3288024,153.4976313,45.16256301,84.83952973,120.1529582,62.60606714,78.26448835,87.11527949,65.41556513,59.38902697
Rv2675c,Rv2675c,96.56188887,62.54531444,109.8863398,114.2307954,59.27586395,61.99811788,71.29955764,94.45827673,76.00685887,72.25841012,71.95712165,93.55805619
Rv2676c,Rv2676c,86.06603138,39.09082153,79.14890209,32.12741119,9.879310658,71.78729439,54.7950304,66.99947536,79.0170315,93.86840193,71.95712165,67.52451012
Rv2680,Rv2680,31.48757246,60.98168158,60.70643947,26.77284266,66.33251442,168.04753,112.2307852,142.2365911,155.7764335,146.542757,149.5212917,156.2012764
Rv2681,Rv2681,55.62804467,92.2543388,50.71677221,67.82453474,87.50246583,81.5764709,140.618572,175.7363288,209.2069977,146.542757,211.1988246,162.7096629
Rv2683,Rv2683,35.68591545,79.74527591,33.04274553,0,56.45320376,3.263058836,56.11539258,45.58161028,29.34918313,35.11623669,40.18384715,32.54193259
Rv2686c,Rv2686c,15.74378623,3.127265722,11.52653914,0,38.10591254,16.31529418,17.82488941,7.139288358,28.59663997,30.38905098,22.42819376,10.57612809
Rv2687c,Rv2687c,9.446271737,0,24.58995016,0,9.879310658,0,15.18416505,35.69644179,13.54577683,14.85686937,23.36270183,17.08451461
Rv2688c,Rv2688c,61.92555916,34.39992294,49.17990033,3.569712355,53.63054357,0,59.41629803,97.7533329,89.5526357,75.63497134,90.64728311,78.10063821
Rv2689c,Rv2689c,23.09088647,10.94543003,31.50587365,30.34255502,60.68719404,19.57835302,11.22307852,18.67198494,36.8746147,13.50624488,17.75565339,19.52515955
Rv2690c,Rv2690c,56.67763042,51.59988441,49.17990033,17.84856177,74.80049498,39.15670603,65.35792783,35.69644179,46.65767574,32.41498772,36.44581486,31.72838427
Rv2693c,Rv2693c,160.5866195,153.2360204,233.6045266,108.8762268,119.963058,168.04753,75.26064417,105.4417973,79.0170315,141.140259,162.6044048,164.3367596
Rv2694c,Rv2694c,264.4956086,289.2720793,309.6796849,253.4495772,69.15517461,110.9440004,136.6574855,148.2775274,141.4781135,155.9971284,206.5262842,230.2341731
Rv2695,Rv2695,18.89254347,32.83629008,10.7581032,48.19111679,0,0,14.52398396,9.885168495,8.277974729,21.60999181,10.27958881,9.762579777
Rv2696c,Rv2696c,209.9171497,151.6723875,238.2151422,89.24280887,125.6083784,120.7331769,174.2878076,155.9659918,172.332383,205.2949222,254.1861959,224.5393349
Rv2698,Rv2698,2.099171497,15.63632861,11.52653914,0,14.11330094,6.526117672,21.12579485,9.335992468,3.762715786,8.103746929,4.672540367,8.949031462
Rv2699c,Rv2699c,76.61975964,53.16351728,80.68577398,0,56.45320376,22.84141185,29.04796793,25.81127329,33.86444207,29.0384265,19.62466954,29.28773933
Rv2700,Rv2700,88.16520288,31.27265722,36.1164893,176.7007616,29.63793197,26.10447069,53.47466823,46.13078631,42.1424168,20.93467957,20.55917761,35.79612585
Rv2704,Rv2704,50.38011593,43.78172011,50.71677221,55.3305415,128.4310386,34.26211778,27.72760575,38.44232193,43.64750312,34.44092445,36.44581486,30.10128764
Rv2705c,Rv2705c,51.42970168,92.2543388,21.51620639,32.12741119,0,17.9468236,20.46561377,15.9261048,2.257629472,27.01248976,21.49368569,14.64386966
Rv2707,Rv2707,680.1315651,547.2715014,646.2546277,499.7597297,426.2216884,398.093178,216.5393973,274.5880138,240.0612671,274.1767711,276.6143897,283.1148135
Rv2708c,Rv2708c,48.28094443,23.45449292,41.4955409,28.55769884,28.22660188,26.10447069,38.29050317,36.79479384,34.61698523,37.81748567,29.90425835,22.77935281
Rv2709,Rv2709,153.2395193,175.1268804,178.2771387,219.5373098,239.926116,174.5736477,67.3384711,48.32749042,63.2136252,60.10278972,68.21908935,61.0161236
Rv2712c,Rv2712c,35.68591545,32.83629008,37.65336119,0,115.7290677,32.63058836,31.68869228,37.8931459,30.85426944,24.98655303,26.16622605,21.9658045
Rv2714,Rv2714,69.2726594,42.21808725,72.23297861,10.70913706,76.21182508,84.83952973,71.95973872,77.43381988,91.81026518,97.92027539,77.56417009,73.21934832
Rv2715,Rv2715,283.3881521,273.6357507,315.8271724,328.4135366,314.726611,239.8348244,367.7208667,360.8086501,389.0648123,515.9385545,436.4152703,417.3502855
Rv2717c,Rv2717c,17.84295773,7.818164305,11.52653914,35.69712355,26.81527179,9.789176508,22.44615703,24.16374521,6.772888415,25.66186527,31.77327449,28.47419102
Rv2719c,Rv2719c,129.0990471,293.9629779,175.9718309,148.1430627,101.6157668,207.2042361,124.1140448,175.1871528,145.2408293,180.9836814,210.2643165,211.5225618
Rv2721c,Rv2721c,159.5370338,156.3632861,139.0869056,116.0156515,167.9482812,39.15670603,477.9711086,149.3758795,223.5053177,149.9193182,167.2769451,174.0993394
Rv2722,Rv2722,2.099171497,0,6.147487541,0,0,45.6828237,1.320362178,13.18022466,4.515258943,0.675312244,6.541556513,2.440644944
Rv2723,Rv2723,38.8346727,48.47261869,53.79051598,0,70.5665047,75.05035322,67.99865219,93.90910071,76.75940203,76.98559582,72.89162972,72.40580001
Rv2728c,Rv2728c,41.98342994,46.90898583,33.04274553,0,0,35.89364719,29.04796793,19.77033699,14.29831999,56.7262285,39.24933908,40.67741574
Rv2729c,Rv2729c,204.669221,143.8542232,165.2137277,173.1310492,238.5147859,81.5764709,154.4823749,121.3679021,133.952682,210.0221079,222.4129215,214.7767551
Rv2730,Rv2730,1.049585749,0,0,0,0,0,5.281448714,2.19670411,2.257629472,0.675312244,1.869016147,1.627096629
Rv2731,Rv2731,76.61975964,60.98168158,50.71677221,98.16708976,63.50985423,52.20894137,101.6678877,43.38490617,51.92547785,37.81748567,55.13597633,37.42322248
Rv2732c,Rv2732c,43.03301569,60.98168158,50.71677221,46.40626061,104.438427,58.73505905,65.35792783,49.9750185,42.89495996,56.7262285,47.65991174,49.6264472
Rv2734,Rv2734,36.7355012,143.8542232,34.57961742,171.346193,28.22660188,3.263058836,48.8534006,40.63902604,29.34918313,35.79154894,66.35007321,54.50773709
Rv2735c,Rv2735c,70.32224515,32.83629008,44.56928467,92.81252123,23.9926116,16.31529418,58.75611694,97.7533329,57.9458231,116.153706,106.5339204,114.7103124
Rv2738c,Rv2738c,2.099171497,0,9.989667254,19.63341795,43.75123291,0,8.58235416,11.53269658,4.515258943,10.12968366,6.541556513,3.254193259
Rv2739c,Rv2739c,22.04130072,3.127265722,11.52653914,46.40626061,49.39655329,22.84141185,64.03756565,48.32749042,63.96616836,62.8040387,85.04023467,62.64322023
Rv2740,Rv2740,33.58674395,10.94543003,36.1164893,48.19111679,21.16995141,17.9468236,37.63032209,16.47528083,10.5356042,26.33717752,23.36270183,21.15225618
Rv2742c,Rv2742c,90.26437438,35.9635558,88.3701334,80.31852798,50.80788338,68.52423555,28.38778684,40.08985001,36.8746147,47.94716933,50.46343596,53.69418877
Rv2743c,Rv2743c,265.5451944,290.8357122,343.4908664,294.5012693,232.8694655,143.5745888,210.5977675,176.2855048,139.2204841,322.7992527,275.6798816,284.7419102
Rv2744c,Rv2744c,900.5445723,1000.725031,992.0508019,690.7393407,755.0616003,706.452238,404.0308266,480.5290241,353.6952839,626.6897625,647.6140948,658.9741349
Rv2749,Rv2749,17.84295773,29.70902436,10.7581032,14.27884942,11.29064075,0,32.34887337,35.14726576,26.3390105,22.28530405,29.90425835,30.91483596
Rv2750,Rv2750,43.03301569,34.39992294,26.89525799,10.70913706,19.75862132,9.789176508,48.19321951,57.66348289,75.25431572,58.07685299,68.21908935,47.18580225
Rv2751,Rv2751,46.18177294,25.01812578,30.7374377,21.41827413,33.87192226,29.36752952,51.49412496,63.15524317,39.13224417,62.8040387,57.00499247,46.37225394
Rv2752c,Rv2752c,83.96685988,123.526996,131.4025462,121.3702201,172.1822715,156.6268241,169.6665399,196.6050179,199.4239367,205.9702344,223.3474295,205.8277236
Rv2762c,Rv2762c,4.198342994,10.94543003,3.07374377,99.95194594,0,9.789176508,11.22307852,9.885168495,15.8034063,23.63592854,21.49368569,22.77935281
Rv2765,Rv2765,11.54544323,0,7.684359426,0,25.40394169,0,10.56289743,2.745880138,2.257629472,8.103746929,4.672540367,9.762579777
Rv2766c,Rv2766c,40.93384419,12.50906289,26.12682205,0,23.9926116,22.84141185,33.66923555,24.71292124,31.6068126,20.25936732,30.83876642,15.45741798
Rv2767c,Rv2767c,0,0,7.684359426,0,0,0,3.300905446,7.688464385,12.04069051,5.402497953,5.60704844,4.067741574
Rv2771c,Rv2771c,2.099171497,9.381797166,6.915923484,28.55769884,0,9.789176508,25.08688139,23.61456918,28.59663997,20.25936732,23.36270183,16.27096629
Rv2772c,Rv2772c,26.23964371,28.1453915,23.82151422,74.96395945,19.75862132,3.263058836,69.31901437,38.44232193,23.32883787,35.11623669,36.44581486,39.86386742
Rv2774c,Rv2774c,4.198342994,6.254531444,0.768435943,0,0,0,0,2.745880138,0,2.701248976,1.869016147,0.813548315
Rv2775,Rv2775,3.148757246,9.381797166,15.36871885,130.294501,25.40394169,0,29.04796793,19.77033699,40.63733049,16.20749386,16.82114532,15.45741798
Rv2776c,Rv2776c,93.41313162,53.16351728,89.13856934,57.11539768,71.97783479,50.57741196,74.60046308,81.27805207,54.93565047,97.24496315,97.18883963,83.79547642
Rv2777c,Rv2777c,180.5287488,182.9450447,192.8774216,164.2067683,110.0837473,114.2070593,203.9959566,169.1462165,185.8781598,170.1786855,207.4607923,211.5225618
Rv2778c,Rv2778c,25.19005797,45.34535297,61.47487541,107.0913706,42.33990282,35.89364719,85.8235416,92.26157262,86.54246308,72.25841012,75.69515394,52.06709214
Rv2779c,Rv2779c,4.198342994,15.63632861,1.536871885,0,0,0,7.261991981,6.59011233,21.82375156,12.15562039,8.41057266,3.254193259
Rv2781c,Rv2781c,100.7602319,121.9633632,77.6120302,89.24280887,60.68719404,104.4178827,100.3475256,93.35992468,149.7560883,117.5043305,113.0754769,95.99870114
Rv2787,Rv2787,12.59502898,10.94543003,19.21089857,41.05169208,0,9.789176508,15.84434614,10.43434452,5.2678021,10.80499591,11.21409688,10.57612809
Rv2788,Rv2788,40.93384419,84.4361745,98.35980066,174.9159054,69.15517461,66.89270613,52.15430605,64.25359522,37.62715786,47.94716933,56.0704844,50.43999551
Rv2791c,Rv2791c,1978.469136,3105.374862,1938.763883,2281.046195,1309.714327,1515.690829,754.586985,932.5008947,902.2992455,1495.816621,1651.275766,1431.845034
Rv2792c,Rv2792c,323.2724106,414.3627082,336.5749429,453.3534691,191.9408928,321.4112953,250.2086328,384.9723953,337.8918776,524.0423014,608.3647557,544.2638225
Rv2795c,Rv2795c,56.67763042,65.67258016,66.85392701,137.4339257,128.4310386,143.5745888,98.36698229,92.81074865,94.8204378,93.19308968,89.71277504,82.16837979
Rv2797c,Rv2797c,10.49585749,14.07269575,16.90559074,0,18.34729122,34.26211778,26.40724357,30.20468151,36.8746147,27.01248976,28.0352422,36.60967416
Rv2798c,Rv2798c,8.396685988,9.381797166,8.452795369,16.0637056,12.70197085,8.15764709,25.74706248,18.67198494,15.8034063,20.25936732,13.08311303,19.52515955
Rv2799,Rv2799,33.58674395,20.32722719,36.88492525,0,55.04187367,52.20894137,60.73666021,45.03243426,25.58646734,43.21998362,36.44581486,34.98257753
Rv2800,Rv2800,78.71893114,151.6723875,70.69610672,48.19111679,62.09852414,79.94494148,109.5900608,75.23711577,81.27466097,96.5696509,89.71277504,69.15160675
Rv2802c,Rv2802c,41.98342994,53.16351728,31.50587365,30.34255502,66.33251442,45.6828237,25.74706248,28.0079774,30.10172629,30.38905098,27.10073413,22.77935281
Rv2803,Rv2803,0,3.127265722,3.07374377,0,0,0,1.320362178,0,0,0.675312244,0.934508073,0
Rv2805,Rv2805,7.34710024,0,0,0,2.822660188,6.526117672,9.902716338,9.885168495,9.783061043,8.779059173,6.541556513,4.067741574
Rv2806,Rv2806,0,0,0,0,0,0,1.320362178,0,1.505086314,2.701248976,1.869016147,1.627096629
Rv2807,Rv2807,0,0,0,0,0,0,0.660181089,3.844232193,0,2.025936732,8.41057266,4.067741574
Rv2808,Rv2808,5.247928743,0,1.536871885,0,14.11330094,0,18.4850705,16.47528083,5.2678021,10.80499591,11.21409688,8.135483147
Rv2809,Rv2809,24.14047222,28.1453915,10.7581032,0,47.9852232,0,22.44615703,38.44232193,33.11189892,14.85686937,13.08311303,32.54193259
Rv2811,Rv2811,4.198342994,15.63632861,7.684359426,0,0,6.526117672,3.961086535,11.53269658,11.28814736,10.80499591,16.82114532,14.64386966
Rv2812,Rv2812,3.148757246,9.381797166,5.379051598,0,8.467980564,0,7.261991981,15.37692877,15.8034063,10.80499591,15.88663725,9.762579777
Rv2813,Rv2813,0,0,4.610615656,0,0,0,0.660181089,0.549176028,0,0,2.80352422,0
Rv2825c,Rv2825c,47.23135868,37.52718866,37.65336119,1.784856177,35.28325235,13.05223534,19.80543268,36.79479384,48.91530522,33.7656122,39.24933908,43.93160899
Rv2826c,Rv2826c,48.28094443,39.09082153,59.93800352,160.637056,46.5738931,6.526117672,40.93122753,69.19617947,70.73905677,43.21998362,60.74302477,45.55870562
Rv2827c,Rv2827c,87.11561713,76.61801019,86.83326152,94.5973774,50.80788338,32.63058836,49.51358169,71.94205961,44.40004627,47.94716933,59.80851669,78.10063821
Rv2828A,Rv2828A,15.74378623,42.21808725,26.12682205,0,5.645320376,0,17.16470832,11.53269658,12.04069051,12.83093264,11.21409688,10.57612809
Rv2828c,Rv2828c,7.34710024,4.690898583,12.29497508,0,32.46059216,0,8.58235416,7.139288358,12.79323367,10.80499591,10.27958881,4.067741574
Rv2837c,Rv2837c,410.3880277,343.9992294,378.8389197,494.4051611,393.7610962,354.0418837,200.6950511,352.5710097,418.4139954,350.4870547,357.9165921,394.5709326
Rv2840c,Rv2840c,140.6444903,114.1451989,112.9600836,315.9195434,70.5665047,148.469177,149.2009262,129.0563665,158.7866062,122.9068284,99.99236385,105.7612809
Rv2843,Rv2843,41.98342994,40.65445439,36.88492525,0,7.05665047,48.94588254,44.89231407,23.61456918,21.82375156,19.58405508,16.82114532,17.89806292
Rv2844,Rv2844,25.19005797,18.76359433,14.60028291,0,2.822660188,42.41976487,40.93122753,20.86868905,12.04069051,20.25936732,22.42819376,22.77935281
Rv2847c,Rv2847c,107.0577464,139.1633246,100.6651085,74.96395945,88.91379592,125.6277652,96.38643903,110.9335576,101.5933262,131.0105754,128.027606,117.1509573
Rv2850c,Rv2850c,120.7023611,134.472426,132.9394181,53.54568532,105.849757,194.1520007,143.9194774,145.5316473,192.6510482,212.7233569,228.0199699,217.2174
Rv2851c,Rv2851c,98.66106036,111.0179331,112.1916476,42.83654826,156.6576404,104.4178827,83.18281724,96.10580482,97.07806728,125.6080774,124.2895738,135.0490202
Rv2854,Rv2854,4.198342994,12.50906289,6.147487541,16.0637056,22.5812815,0,16.50452723,14.82775274,19.56612209,11.48030815,7.476064587,14.64386966
Rv2857c,Rv2857c,36.7355012,26.58175864,42.26397684,64.25482239,39.51724263,16.31529418,64.03756565,95.00745276,68.4814273,75.63497134,80.36769431,100.0664427
Rv2858c,Rv2858c,61.92555916,79.74527591,65.31705512,132.0793571,57.86453385,79.94494148,109.5900608,144.4332952,148.251002,129.6599509,133.6346545,126.0999888
Rv2859c,Rv2859c,26.23964371,17.19996147,16.90559074,21.41827413,52.21921348,30.99905894,54.13484932,70.84370755,80.52211782,63.47935094,67.28458128,80.54128316
Rv2862c,Rv2862c,14.69420048,18.76359433,16.90559074,53.54568532,2.822660188,9.789176508,29.04796793,7.688464385,12.79323367,18.90874283,16.82114532,8.949031462
Rv2864c,Rv2864c,3.148757246,1.563632861,20.74777045,19.63341795,0,47.31435312,85.8235416,38.44232193,41.38987364,24.98655303,23.36270183,28.47419102
Rv2867c,Rv2867c,489.1069588,500.3625155,487.1883876,260.5890019,272.3867081,523.7209432,365.7403234,442.0867022,524.5225806,594.2747748,498.0928031,571.9244652
Rv2873A,Rv2873A,8.396685988,21.89086005,6.147487541,0,33.87192226,3.263058836,5.281448714,2.19670411,3.762715786,14.18155713,16.82114532,12.20322472
Rv2876,Rv2876,92.36354587,125.0906289,96.82292877,105.3065145,261.0960674,342.6211778,55.45521149,64.25359522,40.63733049,141.140259,114.944493,159.4554697
Rv2877c,Rv2877c,62.97514491,68.79984589,62.24331135,32.12741119,86.09113573,29.36752952,65.35792783,99.95003701,103.8509557,105.3487101,100.9268719,106.5748292
Rv2879c,Rv2879c,273.9418804,283.0175478,326.5852756,221.322166,275.2093683,311.6221188,203.9959566,273.4896617,294.2443745,257.293965,265.4002928,254.6406225
Rv2881c,Rv2881c,107.0577464,121.9633632,112.1916476,48.19111679,173.5936016,97.89176508,163.7249101,151.0234076,167.8171241,139.1143223,149.5212917,134.2354719
Rv2884,Rv2884,19.94212922,29.70902436,23.05307828,24.98798648,0,44.05129428,34.32941664,8.237640413,15.05086314,14.18155713,19.62466954,18.71161124
Rv2885c,Rv2885c,221.4625929,195.4541076,179.0455746,62.46996621,175.0049317,228.4141185,159.7638236,236.6948679,234.0409219,354.5389281,411.1835523,408.401254
Rv2886c,Rv2886c,48.28094443,15.63632861,59.93800352,128.5096448,87.50246583,29.36752952,48.8534006,86.76981235,45.15258943,63.47935094,70.0881055,74.84644495
Rv2887,Rv2887,48.28094443,60.98168158,50.71677221,41.05169208,76.21182508,96.26023566,47.53303842,77.98299591,60.95599573,49.97310606,65.41556513,61.0161236
Rv2891,Rv2891,2.099171497,15.63632861,1.536871885,0,0,0,0.660181089,1.098352055,2.257629472,2.701248976,3.738032293,4.881289888
Rv2893,Rv2893,7.34710024,4.690898583,9.989667254,0,8.467980564,0,7.922173071,12.08187261,6.772888415,3.37656122,3.738032293,4.067741574
Rv2897c,Rv2897c,7.34710024,21.89086005,26.12682205,0,35.28325235,21.20988243,15.18416505,23.06539316,20.31866524,29.71373874,35.51130679,28.47419102
Rv2898c,Rv2898c,6.297514491,6.254531444,8.452795369,55.3305415,0,0,17.16470832,18.12280891,18.81357893,13.50624488,16.82114532,31.72838427
