TF,Gene,Input
Rv0047c,Rv3588c,1
Rv0047c,Rv3594,1
Rv0047c,Rv3605c,1
Rv0047c,Rv3606c,1
Rv0047c,Rv3607c,1
Rv0047c,Rv3608c,1
Rv0047c,Rv3609c,1
Rv0047c,Rv3610c,1
Rv0047c,Rv3611,1
Rv0047c,Rv3624c,1
Rv0047c,Rv3625c,1
Rv0047c,Rv3626c,1
Rv0047c,Rv3627c,1
Rv0047c,Rv3654c,1
Rv0047c,Rv3655c,1
Rv0047c,Rv3656c,1
Rv0047c,Rv3657c,1
Rv0047c,Rv3658c,1
Rv0047c,Rv3659c,1
Rv0047c,Rv3660c,1
Rv0047c,Rv3668c,1
Rv0047c,Rv3706c,1
Rv0047c,Rv3738c,1
Rv0047c,Rv3740c,1
Rv0047c,Rv3741c,1
Rv0047c,Rv3742c,1
Rv0047c,Rv3746c,1
Rv0047c,Rv3747,1
Rv0047c,Rv3762c,1
Rv0047c,Rv3766,1
Rv0047c,Rv3770c,1
Rv0047c,Rv3779,1
Rv0047c,Rv3780,1
Rv0047c,Rv3781,1
Rv0047c,Rv3782,1
Rv0047c,Rv3783,1
Rv0047c,Rv3810,1
Rv0047c,Rv3811,1
Rv0047c,Rv3824c,1
Rv0047c,Rv3827c,1
Rv0047c,Rv3828c,1
Rv0047c,Rv3829c,1
Rv0047c,Rv3832c,1
Rv0047c,Rv3833,1
Rv0047c,Rv3872,1
Rv0047c,Rv3873,1
Rv0047c,Rv3880c,1
Rv0047c,Rv3881c,1
Rv0047c,Rv3908,1
Rv0047c,Rv3909,1
Rv0047c,Rv3910,1
Rv0047c,Rv3911,1
Rv0047c,Rv3912,1
Rv0047c,Rv3916c,1
Rv0047c,Rv3921c,1
Rv0047c,Rv3922c,1
Rv0047c,Rv3923c,1
Rv0047c,Rv3924c,1
Rv0054,Rv1870c,1
Rv0054,Rv3461c,1
Rv0054,Rv3462c,1
Rv0054,Rv3463,1
Rv0054,Rv3581c,1
Rv0054,Rv3582c,1
Rv0054,Rv3583c,1
Rv0067c,Rv0067c,1
Rv0067c,Rv0068,1
Rv0067c,Rv2107,1
Rv0078,Rv0077c,1
Rv0078,Rv0078,1
Rv0081,Rv0032,1
Rv0081,Rv0033,1
Rv0081,Rv0034,1
Rv0081,Rv0035,1
Rv0081,Rv0043c,1
Rv0081,Rv0044c,1
Rv0081,Rv0045c,1
Rv0081,Rv0047c,1
Rv0081,Rv0055,1
Rv0081,Rv0056,1
Rv0081,Rv0057,1
Rv0081,Rv0058,1
Rv0081,Rv0074,1
Rv0081,Rv0075,1
Rv0081,Rv0076c,1
Rv0081,Rv0081,1
Rv0081,Rv0082,1
Rv0081,Rv0083,1
Rv0081,Rv0084,1
Rv0081,Rv0085,1
Rv0081,Rv0086,1
Rv0081,Rv0087,1
Rv0081,Rv0088,1
Rv0081,Rv0096,1
Rv0081,Rv0097,1
Rv0081,Rv0098,1
Rv0081,Rv0099,1
Rv0081,Rv0100,1
Rv0081,Rv0101,1
Rv0081,Rv0113,1
Rv0081,Rv0114,1
Rv0081,Rv0115,1
Rv0081,Rv0145,1
Rv0081,Rv0165c,1
Rv0081,Rv0166,1
Rv0081,Rv0167,1
Rv0081,Rv0168,1
Rv0081,Rv0169,1
Rv0081,Rv0170,1
Rv0081,Rv0171,1
Rv0081,Rv0172,1
Rv0081,Rv0173,1
Rv0081,Rv0174,1
Rv0081,Rv0175,1
Rv0081,Rv0176,1
Rv0081,Rv0177,1
Rv0081,Rv0178,1
Rv0081,Rv0179c,1
Rv0081,Rv0188,1
Rv0081,Rv0196,1
Rv0081,Rv0197,1
Rv0081,Rv0207c,1
Rv0081,Rv0208c,1
Rv0081,Rv0214,1
Rv0081,Rv0218,1
Rv0081,Rv0219,1
Rv0081,Rv0220,1
Rv0081,Rv0229c,1
Rv0081,Rv0230c,1
Rv0081,Rv0239,1
Rv0081,Rv0240,1
Rv0081,Rv0268c,1
Rv0081,Rv0287,1
Rv0081,Rv0288,1
Rv0081,Rv0289,1
Rv0081,Rv0293c,1
Rv0081,Rv0294,1
Rv0081,Rv0305c,1
Rv0081,Rv0306,1
Rv0081,Rv0318c,1
Rv0081,Rv0319,1
Rv0081,Rv0320,1
Rv0081,Rv0321,1
Rv0081,Rv0323c,1
Rv0081,Rv0324,1
Rv0081,Rv0325,1
Rv0081,Rv0326,1
Rv0081,Rv0331,1
Rv0081,Rv0341,1
Rv0081,Rv0342,1
Rv0081,Rv0343,1
Rv0081,Rv0347,1
Rv0081,Rv0348,1
Rv0081,Rv0349,1
Rv0081,Rv0350,1
Rv0081,Rv0351,1
Rv0081,Rv0352,1
Rv0081,Rv0353,1
Rv0081,Rv0354c,1
Rv0081,Rv0363c,1
Rv0081,Rv0388c,1
Rv0081,Rv0389,1
Rv0081,Rv0390,1
Rv0081,Rv0391,1
Rv0081,Rv0397,1
Rv0081,Rv0402c,1
Rv0081,Rv0403c,1
Rv0081,Rv0404,1
Rv0081,Rv0405,1
Rv0081,Rv0410c,1
Rv0081,Rv0411c,1
Rv0081,Rv0412c,1
Rv0081,Rv0413,1
Rv0081,Rv0424c,1
Rv0081,Rv0426c,1
Rv0081,Rv0456A,1
Rv0081,Rv0467,1
Rv0081,Rv0474,1
Rv0081,Rv0475,1
Rv0081,Rv0476,1
Rv0081,Rv0477,1
Rv0081,Rv0478,1
Rv0081,Rv0479c,1
Rv0081,Rv0480c,1
Rv0081,Rv0492c,1
Rv0081,Rv0493c,1
Rv0081,Rv0494,1
Rv0081,Rv0500A,1
Rv0081,Rv0503c,1
Rv0081,Rv0504c,1
Rv0081,Rv0505c,1
Rv0081,Rv0506,1
Rv0081,Rv0507,1
Rv0081,Rv0508,1
Rv0081,Rv0520,1
Rv0081,Rv0521,1
Rv0081,Rv0544c,1
Rv0081,Rv0545c,1
Rv0081,Rv0568,1
Rv0081,Rv0576,1
Rv0081,Rv0577,1
Rv0081,Rv0578c,1
Rv0081,Rv0579,1
Rv0081,Rv0608,1
Rv0081,Rv0609,1
Rv0081,Rv0609A,1
Rv0081,Rv0653c,1
Rv0081,Rv0654,1
Rv0081,Rv0655,1
Rv0081,Rv0657c,1
Rv0081,Rv0668,1
Rv0081,Rv0672,1
Rv0081,Rv0673,1
Rv0081,Rv0674,1
Rv0081,Rv0675,1
Rv0081,Rv0676c,1
Rv0081,Rv0677c,1
Rv0081,Rv0685,1
Rv0081,Rv0687,1
Rv0081,Rv0688,1
Rv0081,Rv0695,1
Rv0081,Rv0705,1
Rv0081,Rv0706,1
Rv0081,Rv0707,1
Rv0081,Rv0708,1
Rv0081,Rv0709,1
Rv0081,Rv0710,1
Rv0081,Rv0718,1
Rv0081,Rv0719,1
Rv0081,Rv0720,1
Rv0081,Rv0721,1
Rv0081,Rv0722,1
Rv0081,Rv0723,1
Rv0081,Rv0724,1
Rv0081,Rv0729,1
Rv0081,Rv0730,1
Rv0081,Rv0741,1
Rv0081,Rv0743c,1
Rv0081,Rv0744c,1
Rv0081,Rv0747,1
Rv0081,Rv0756c,1
Rv0081,Rv0757,1
Rv0081,Rv0789c,1
Rv0081,Rv0790c,1
Rv0081,Rv0791c,1
Rv0081,Rv0792c,1
Rv0081,Rv0793,1
Rv0081,Rv0820,1
Rv0081,Rv0821c,1
Rv0081,Rv0830,1
Rv0081,Rv0837c,1
Rv0081,Rv0909,1
Rv0081,Rv0910,1
Rv0081,Rv0915c,1
Rv0081,Rv0916c,1
Rv0081,Rv0931c,1
Rv0081,Rv0932c,1
Rv0081,Rv0933,1
Rv0081,Rv0934,1
Rv0081,Rv0951,1
Rv0081,Rv0952,1
Rv0081,Rv0963c,1
Rv0081,Rv0965c,1
Rv0081,Rv0966c,1
Rv0081,Rv0967,1
Rv0081,Rv0989c,1
Rv0081,Rv0997,1
Rv0081,Rv0998,1
Rv0081,Rv0999,1
Rv0081,Rv1013,1
Rv0081,Rv1032c,1
Rv0081,Rv1033c,1
Rv0081,Rv1039c,1
Rv0081,Rv1047,1
Rv0081,Rv1048c,1
Rv0081,Rv1075c,1
Rv0081,Rv1089A,1
Rv0081,Rv1090,1
Rv0081,Rv1113,1
Rv0081,Rv1114,1
Rv0081,Rv1116,1
Rv0081,Rv1117,1
Rv0081,Rv1129c,1
Rv0081,Rv1130,1
Rv0081,Rv1131,1
Rv0081,Rv1132,1
Rv0081,Rv1141c,1
Rv0081,Rv1157c,1
Rv0081,Rv1158c,1
Rv0081,Rv1159,1
Rv0081,Rv1161,1
Rv0081,Rv1162,1
Rv0081,Rv1180,1
Rv0081,Rv1189,1
Rv0081,Rv1190,1
Rv0081,Rv1192,1
Rv0081,Rv1193,1
Rv0081,Rv1198,1
Rv0081,Rv1203c,1
Rv0081,Rv1204c,1
Rv0081,Rv1205,1
Rv0081,Rv1206,1
Rv0081,Rv1221,1
Rv0081,Rv1229c,1
Rv0081,Rv1230c,1
Rv0081,Rv1246c,1
Rv0081,Rv1247c,1
Rv0081,Rv1248c,1
Rv0081,Rv1255c,1
Rv0081,Rv1256c,1
Rv0081,Rv1265,1
Rv0081,Rv1268c,1
Rv0081,Rv1290A,1
Rv0081,Rv1298,1
Rv0081,Rv1302,1
Rv0081,Rv1305,1
Rv0081,Rv1306,1
Rv0081,Rv1307,1
Rv0081,Rv1308,1
Rv0081,Rv1309,1
Rv0081,Rv1310,1
Rv0081,Rv1311,1
Rv0081,Rv1312,1
Rv0081,Rv1313c,1
Rv0081,Rv1316c,1
Rv0081,Rv1317c,1
Rv0081,Rv1319c,1
Rv0081,Rv1320c,1
Rv0081,Rv1321,1
Rv0081,Rv1322,1
Rv0081,Rv1331,1
Rv0081,Rv1332,1
Rv0081,Rv1333,1
Rv0081,Rv1334,1
Rv0081,Rv1335,1
Rv0081,Rv1336,1
Rv0081,Rv1337,1
Rv0081,Rv1338,1
Rv0081,Rv1339,1
Rv0081,Rv1340,1
Rv0081,Rv1341,1
Rv0081,Rv1342c,1
Rv0081,Rv1343c,1
Rv0081,Rv1360,1
Rv0081,Rv1361c,1
Rv0081,Rv1366,1
Rv0081,Rv1374c,1
Rv0081,Rv1386,1
Rv0081,Rv1387,1
Rv0081,Rv1403c,1
Rv0081,Rv1404,1
Rv0081,Rv1405c,1
Rv0081,Rv1406,1
Rv0081,Rv1407,1
Rv0081,Rv1408,1
Rv0081,Rv1409,1
Rv0081,Rv1424c,1
Rv0081,Rv1425,1
Rv0081,Rv1435c,1
Rv0081,Rv1441c,1
Rv0081,Rv1442,1
Rv0081,Rv1460,1
Rv0081,Rv1461,1
Rv0081,Rv1462,1
Rv0081,Rv1463,1
Rv0081,Rv1464,1
Rv0081,Rv1465,1
Rv0081,Rv1466,1
Rv0081,Rv1470,1
Rv0081,Rv1471,1
Rv0081,Rv1472,1
Rv0081,Rv1473,1
Rv0081,Rv1482c,1
Rv0081,Rv1491c,1
Rv0081,Rv1507c,1
Rv0081,Rv1509,1
Rv0081,Rv1523,1
Rv0081,Rv1524,1
Rv0081,Rv1532c,1
Rv0081,Rv1533,1
Rv0081,Rv1534,1
Rv0081,Rv1535,1
Rv0081,Rv1566c,1
Rv0081,Rv1585c,1
Rv0081,Rv1586c,1
Rv0081,Rv1587c,1
Rv0081,Rv1588c,1
Rv0081,Rv1589,1
Rv0081,Rv1590,1
Rv0081,Rv1591,1
Rv0081,Rv1645c,1
Rv0081,Rv1646,1
Rv0081,Rv1652,1
Rv0081,Rv1653,1
Rv0081,Rv1654,1
Rv0081,Rv1655,1
Rv0081,Rv1656,1
Rv0081,Rv1657,1
Rv0081,Rv1658,1
Rv0081,Rv1665,1
Rv0081,Rv1672c,1
Rv0081,Rv1673c,1
Rv0081,Rv1674c,1
Rv0081,Rv1687c,1
Rv0081,Rv1688,1
Rv0081,Rv1689,1
Rv0081,Rv1690,1
Rv0081,Rv1691,1
Rv0081,Rv1692,1
Rv0081,Rv1693,1
Rv0081,Rv1694,1
Rv0081,Rv1695,1
Rv0081,Rv1696,1
Rv0081,Rv1780,1
Rv0081,Rv1785c,1
Rv0081,Rv1791,1
Rv0081,Rv1792,1
Rv0081,Rv1793,1
Rv0081,Rv1802,1
Rv0081,Rv1804c,1
Rv0081,Rv1805c,1
Rv0081,Rv1810,1
Rv0081,Rv1811,1
Rv0081,Rv1814,1
Rv0081,Rv1829,1
Rv0081,Rv1863c,1
Rv0081,Rv1864c,1
Rv0081,Rv1865c,1
Rv0081,Rv1874,1
Rv0081,Rv1875,1
Rv0081,Rv1878,1
Rv0081,Rv1879,1
Rv0081,Rv1880c,1
Rv0081,Rv1902c,1
Rv0081,Rv1920,1
Rv0081,Rv1926c,1
Rv0081,Rv1936,1
Rv0081,Rv1937,1
Rv0081,Rv1938,1
Rv0081,Rv1939,1
Rv0081,Rv1940,1
Rv0081,Rv1941,1
Rv0081,Rv1963c,1
Rv0081,Rv1964,1
Rv0081,Rv1965,1
Rv0081,Rv1966,1
Rv0081,Rv1967,1
Rv0081,Rv1968,1
Rv0081,Rv1969,1
Rv0081,Rv1970,1
Rv0081,Rv1971,1
Rv0081,Rv1972,1
Rv0081,Rv1973,1
Rv0081,Rv1974,1
Rv0081,Rv1975,1
Rv0081,Rv1985c,1
Rv0081,Rv1986,1
Rv0081,Rv1990c,1
Rv0081,Rv1994c,1
Rv0081,Rv1995,1
Rv0081,Rv2009,1
Rv0081,Rv2010,1
Rv0081,Rv2012,1
Rv0081,Rv2034,1
Rv0081,Rv2035,1
Rv0081,Rv2036,1
Rv0081,Rv2044c,1
Rv0081,Rv2055c,1
Rv0081,Rv2056c,1
Rv0081,Rv2057c,1
Rv0081,Rv2058c,1
Rv0081,Rv2059,1
Rv0081,Rv2060,1
Rv0081,Rv2093c,1
Rv0081,Rv2094c,1
Rv0081,Rv2100,1
Rv0081,Rv2107,1
Rv0081,Rv2108,1
Rv0081,Rv2115c,1
Rv0081,Rv2116,1
Rv0081,Rv2117,1
Rv0081,Rv2131c,1
Rv0081,Rv2132,1
Rv0081,Rv2137c,1
Rv0081,Rv2146c,1
Rv0081,Rv2147c,1
Rv0081,Rv2148c,1
Rv0081,Rv2149c,1
Rv0081,Rv2150c,1
Rv0081,Rv2161c,1
Rv0081,Rv2162c,1
Rv0081,Rv2172c,1
Rv0081,Rv2173,1
Rv0081,Rv2174,1
Rv0081,Rv2193,1
Rv0081,Rv2194,1
Rv0081,Rv2195,1
Rv0081,Rv2196,1
Rv0081,Rv2202c,1
Rv0081,Rv2203,1
Rv0081,Rv2222c,1
Rv0081,Rv2242,1
Rv0081,Rv2243,1
Rv0081,Rv2256c,1
Rv0081,Rv2267c,1
Rv0081,Rv2268c,1
Rv0081,Rv2269c,1
Rv0081,Rv2282c,1
Rv0081,Rv2283,1
Rv0081,Rv2284,1
Rv0081,Rv2285,1
Rv0081,Rv2287,1
Rv0081,Rv2288,1
Rv0081,Rv2289,1
Rv0081,Rv2292c,1
Rv0081,Rv2293c,1
Rv0081,Rv2302,1
Rv0081,Rv2307A,1
Rv0081,Rv2307B,1
Rv0081,Rv2307c,1
Rv0081,Rv2307D,1
Rv0081,Rv2312,1
Rv0081,Rv2319c,1
Rv0081,Rv2320c,1
Rv0081,Rv2321c,1
Rv0081,Rv2322c,1
Rv0081,Rv2323c,1
Rv0081,Rv2343c,1
Rv0081,Rv2344c,1
Rv0081,Rv2346c,1
Rv0081,Rv2347c,1
Rv0081,Rv2348c,1
Rv0081,Rv2358,1
Rv0081,Rv2359,1
Rv0081,Rv2365c,1
Rv0081,Rv2366c,1
Rv0081,Rv2367c,1
Rv0081,Rv2368c,1
Rv0081,Rv2369c,1
Rv0081,Rv2370c,1
Rv0081,Rv2377c,1
Rv0081,Rv2378c,1
Rv0081,Rv2379c,1
Rv0081,Rv2380c,1
Rv0081,Rv2387,1
Rv0081,Rv2391,1
Rv0081,Rv2392,1
Rv0081,Rv2393,1
Rv0081,Rv2394,1
Rv0081,Rv2412,1
Rv0081,Rv2430c,1
Rv0081,Rv2431c,1
Rv0081,Rv2432c,1
Rv0081,Rv2433c,1
Rv0081,Rv2434c,1
Rv0081,Rv2435c,1
Rv0081,Rv2452c,1
Rv0081,Rv2453c,1
Rv0081,Rv2454c,1
Rv0081,Rv2455c,1
Rv0081,Rv2462c,1
Rv0081,Rv2463,1
Rv0081,Rv2505c,1
Rv0081,Rv2506,1
Rv0081,Rv2516c,1
Rv0081,Rv2517c,1
Rv0081,Rv2525c,1
Rv0081,Rv2526,1
Rv0081,Rv2527,1
Rv0081,Rv2530A,1
Rv0081,Rv2530c,1
Rv0081,Rv2531c,1
Rv0081,Rv2532c,1
Rv0081,Rv2533c,1
Rv0081,Rv2534c,1
Rv0081,Rv2535c,1
Rv0081,Rv2536,1
Rv0081,Rv2549c,1
Rv0081,Rv2550c,1
Rv0081,Rv2551c,1
Rv0081,Rv2552c,1
Rv0081,Rv2553c,1
Rv0081,Rv2554c,1
Rv0081,Rv2555c,1
Rv0081,Rv2560,1
Rv0081,Rv2562,1
Rv0081,Rv2563,1
Rv0081,Rv2564,1
Rv0081,Rv2588c,1
Rv0081,Rv2589,1
Rv0081,Rv2590,1
Rv0081,Rv2592c,1
Rv0081,Rv2593c,1
Rv0081,Rv2594c,1
Rv0081,Rv2595,1
Rv0081,Rv2596,1
Rv0081,Rv2617c,1
Rv0081,Rv2633c,1
Rv0081,Rv2638,1
Rv0081,Rv2642,1
Rv0081,Rv2643,1
Rv0081,Rv2645,1
Rv0081,Rv2646,1
Rv0081,Rv2665,1
Rv0081,Rv2666,1
Rv0081,Rv2667,1
Rv0081,Rv2712c,1
Rv0081,Rv2713,1
Rv0081,Rv2720,1
Rv0081,Rv2722,1
Rv0081,Rv2723,1
Rv0081,Rv2724c,1
Rv0081,Rv2729c,1
Rv0081,Rv2730,1
Rv0081,Rv2731,1
Rv0081,Rv2737A,1
Rv0081,Rv2742c,1
Rv0081,Rv2743c,1
Rv0081,Rv2744c,1
Rv0081,Rv2778c,1
Rv0081,Rv2779c,1
Rv0081,Rv2780,1
Rv0081,Rv2789c,1
Rv0081,Rv2790c,1
Rv0081,Rv2791c,1
Rv0081,Rv2792c,1
Rv0081,Rv2807,1
Rv0081,Rv2808,1
Rv0081,Rv2809,1
Rv0081,Rv2826c,1
Rv0081,Rv2827c,1
Rv0081,Rv2877c,1
Rv0081,Rv2878c,1
Rv0081,Rv2888c,1
Rv0081,Rv2889c,1
Rv0081,Rv2890c,1
Rv0081,Rv2939,1
Rv0081,Rv2946c,1
Rv0081,Rv2947c,1
Rv0081,Rv2948c,1
Rv0081,Rv2949c,1
Rv0081,Rv2950c,1
Rv0081,Rv2971,1
Rv0081,Rv2990c,1
Rv0081,Rv2991,1
Rv0081,Rv3005c,1
Rv0081,Rv3007c,1
Rv0081,Rv3008,1
Rv0081,Rv3017c,1
Rv0081,Rv3018A,1
Rv0081,Rv3019c,1
Rv0081,Rv3020c,1
Rv0081,Rv3022c,1
Rv0081,Rv3023c,1
Rv0081,Rv3048c,1
Rv0081,Rv3054c,1
Rv0081,Rv3055,1
Rv0081,Rv3056,1
Rv0081,Rv3065,1
Rv0081,Rv3066,1
Rv0081,Rv3075c,1
Rv0081,Rv3076,1
Rv0081,Rv3077,1
Rv0081,Rv3078,1
Rv0081,Rv3096,1
Rv0081,Rv3110,1
Rv0081,Rv3111,1
Rv0081,Rv3112,1
Rv0081,Rv3115,1
Rv0081,Rv3124,1
Rv0081,Rv3136,1
Rv0081,Rv3139,1
Rv0081,Rv3140,1
Rv0081,Rv3142c,1
Rv0081,Rv3143,1
Rv0081,Rv3144c,1
Rv0081,Rv3145,1
Rv0081,Rv3146,1
Rv0081,Rv3147,1
Rv0081,Rv3148,1
Rv0081,Rv3149,1
Rv0081,Rv3150,1
Rv0081,Rv3151,1
Rv0081,Rv3162c,1
Rv0081,Rv3163c,1
Rv0081,Rv3164c,1
Rv0081,Rv3165c,1
Rv0081,Rv3166c,1
Rv0081,Rv3179,1
Rv0081,Rv3180c,1
Rv0081,Rv3181c,1
Rv0081,Rv3191c,1
Rv0081,Rv3239c,1
Rv0081,Rv3244c,1
Rv0081,Rv3245c,1
Rv0081,Rv3248c,1
Rv0081,Rv3249c,1
Rv0081,Rv3250c,1
Rv0081,Rv3251c,1
Rv0081,Rv3252c,1
Rv0081,Rv3260c,1
Rv0081,Rv3269,1
Rv0081,Rv3270,1
Rv0081,Rv3277,1
Rv0081,Rv3288c,1
Rv0081,Rv3289c,1
Rv0081,Rv3290c,1
Rv0081,Rv3322c,1
Rv0081,Rv3323c,1
Rv0081,Rv3324c,1
Rv0081,Rv3335c,1
Rv0081,Rv3336c,1
Rv0081,Rv3348,1
Rv0081,Rv3370c,1
Rv0081,Rv3371,1
Rv0081,Rv3376,1
Rv0081,Rv3382c,1
Rv0081,Rv3383c,1
Rv0081,Rv3396c,1
Rv0081,Rv3397c,1
Rv0081,Rv3398c,1
Rv0081,Rv3399,1
Rv0081,Rv3406,1
Rv0081,Rv3407,1
Rv0081,Rv3408,1
Rv0081,Rv3413c,1
Rv0081,Rv3414c,1
Rv0081,Rv3415c,1
Rv0081,Rv3425,1
Rv0081,Rv3429,1
Rv0081,Rv3441c,1
Rv0081,Rv3477,1
Rv0081,Rv3478,1
Rv0081,Rv3492c,1
Rv0081,Rv3493c,1
Rv0081,Rv3494c,1
Rv0081,Rv3495c,1
Rv0081,Rv3496c,1
Rv0081,Rv3497c,1
Rv0081,Rv3498c,1
Rv0081,Rv3499c,1
Rv0081,Rv3500c,1
Rv0081,Rv3501c,1
Rv0081,Rv3502c,1
Rv0081,Rv3503c,1
Rv0081,Rv3513c,1
Rv0081,Rv3514,1
Rv0081,Rv3526,1
Rv0081,Rv3527,1
Rv0081,Rv3528c,1
Rv0081,Rv3540c,1
Rv0081,Rv3541c,1
Rv0081,Rv3542c,1
Rv0081,Rv3543c,1
Rv0081,Rv3544c,1
Rv0081,Rv3545c,1
Rv0081,Rv3546,1
Rv0081,Rv3547,1
Rv0081,Rv3553,1
Rv0081,Rv3554,1
Rv0081,Rv3566c,1
Rv0081,Rv3567c,1
Rv0081,Rv3568c,1
Rv0081,Rv3569c,1
Rv0081,Rv3570c,1
Rv0081,Rv3571,1
Rv0081,Rv3572,1
Rv0081,Rv3574,1
Rv0081,Rv3581c,1
Rv0081,Rv3582c,1
Rv0081,Rv3583c,1
Rv0081,Rv3612c,1
Rv0081,Rv3613c,1
Rv0081,Rv3619c,1
Rv0081,Rv3620c,1
Rv0081,Rv3631,1
Rv0081,Rv3632,1
Rv0081,Rv3660c,1
Rv0081,Rv3661,1
Rv0081,Rv3673c,1
Rv0081,Rv3674c,1
Rv0081,Rv3675,1
Rv0081,Rv3676,1
Rv0081,Rv3681c,1
Rv0081,Rv3706c,1
Rv0081,Rv3728,1
Rv0081,Rv3733c,1
Rv0081,Rv3734c,1
Rv0081,Rv3738c,1
Rv0081,Rv3743c,1
Rv0081,Rv3744,1
Rv0081,Rv3750c,1
Rv0081,Rv3760,1
Rv0081,Rv3770c,1
Rv0081,Rv3798,1
Rv0081,Rv3804c,1
Rv0081,Rv3811,1
Rv0081,Rv3812,1
Rv0081,Rv3830c,1
Rv0081,Rv3831,1
Rv0081,Rv3844,1
Rv0081,Rv3845,1
Rv0081,Rv3848,1
Rv0081,Rv3849,1
Rv0081,Rv3858c,1
Rv0081,Rv3859c,1
Rv0081,Rv3862c,1
Rv0081,Rv3874,1
Rv0081,Rv3875,1
Rv0081,Rv3876,1
Rv0081,Rv3877,1
Rv0081,Rv3880c,1
Rv0081,Rv3881c,1
Rv0081,Rv3882c,1
Rv0081,Rv3883c,1
Rv0081,Rv3885c,1
Rv0081,Rv3886c,1
Rv0081,Rv3887c,1
Rv0081,Rv3888c,1
Rv0081,Rv3889c,1
Rv0081,Rv3899c,1
Rv0081,Rv3900c,1
Rv0081,Rv3908,1
Rv0081,Rv3909,1
Rv0081,Rv3910,1
Rv0081,Rv3911,1
Rv0081,Rv3912,1
Rv0081,Rv3917c,1
Rv0081,Rv3918c,1
Rv0081,Rv3919c,1
Rv0081,Rv3921c,1
Rv0081,Rv3922c,1
Rv0081,Rv3923c,1
Rv0081,Rv3924c,1
Rv0117,Rv0167,1
Rv0117,Rv0168,1
Rv0117,Rv0169,1
Rv0117,Rv0170,1
Rv0117,Rv0171,1
Rv0117,Rv0172,1
Rv0117,Rv0173,1
Rv0117,Rv0174,1
Rv0117,Rv0175,1
Rv0117,Rv0176,1
Rv0117,Rv0177,1
Rv0117,Rv0178,1
Rv0117,Rv1795,1
Rv0117,Rv1796,1
Rv0117,Rv1797,1
Rv0117,Rv1798,1
Rv0135c,Rv0014c,1
Rv0135c,Rv0015c,1
Rv0135c,Rv0016c,1
Rv0135c,Rv0017c,1
Rv0135c,Rv0018c,1
Rv0135c,Rv0062,1
Rv0135c,Rv0095c,1
Rv0135c,Rv0096,1
Rv0135c,Rv0097,1
Rv0135c,Rv0098,1
Rv0135c,Rv0099,1
Rv0135c,Rv0100,1
Rv0135c,Rv0101,1
Rv0135c,Rv0135c,1
Rv0135c,Rv0136,1
Rv0135c,Rv0167,1
Rv0135c,Rv0168,1
Rv0135c,Rv0169,1
Rv0135c,Rv0170,1
Rv0135c,Rv0171,1
Rv0135c,Rv0172,1
Rv0135c,Rv0173,1
Rv0135c,Rv0174,1
Rv0135c,Rv0175,1
Rv0135c,Rv0176,1
Rv0135c,Rv0177,1
Rv0135c,Rv0178,1
Rv0135c,Rv0223c,1
Rv0135c,Rv0238,1
Rv0135c,Rv0310c,1
Rv0135c,Rv0311,1
Rv0135c,Rv0316,1
Rv0135c,Rv0404,1
Rv0135c,Rv0405,1
Rv0135c,Rv0446c,1
Rv0135c,Rv0447c,1
Rv0135c,Rv0448c,1
Rv0135c,Rv0449c,1
Rv0135c,Rv0450c,1
Rv0135c,Rv0451c,1
Rv0135c,Rv0492A,1
Rv0135c,Rv0505c,1
Rv0135c,Rv0506,1
Rv0135c,Rv0507,1
Rv0135c,Rv0508,1
Rv0135c,Rv0520,1
Rv0135c,Rv0521,1
Rv0135c,Rv0598c,1
Rv0135c,Rv0599c,1
Rv0135c,Rv0659c,1
Rv0135c,Rv0660c,1
Rv0135c,Rv0667,1
Rv0135c,Rv0668,1
Rv0135c,Rv0682,1
Rv0135c,Rv0683,1
Rv0135c,Rv0749A,1
Rv0135c,Rv0750,1
Rv0135c,Rv0828c,1
Rv0135c,Rv0829,1
Rv0135c,Rv0885,1
Rv0135c,Rv0886,1
Rv0135c,Rv0909,1
Rv0135c,Rv0910,1
Rv0135c,Rv0942,1
Rv0135c,Rv0986,1
Rv0135c,Rv0987,1
Rv0135c,Rv0988,1
Rv0135c,Rv1016c,1
Rv0135c,Rv1017c,1
Rv0135c,Rv1058,1
Rv0135c,Rv1077,1
Rv0135c,Rv1111c,1
Rv0135c,Rv1112,1
Rv0135c,Rv1116,1
Rv0135c,Rv1170,1
Rv0135c,Rv1221,1
Rv0135c,Rv1226c,1
Rv0135c,Rv1227c,1
Rv0135c,Rv1305,1
Rv0135c,Rv1306,1
Rv0135c,Rv1307,1
Rv0135c,Rv1308,1
Rv0135c,Rv1309,1
Rv0135c,Rv1310,1
Rv0135c,Rv1311,1
Rv0135c,Rv1312,1
Rv0135c,Rv1348,1
Rv0135c,Rv1349,1
Rv0135c,Rv1517,1
Rv0135c,Rv1518,1
Rv0135c,Rv1556,1
Rv0135c,Rv1557,1
Rv0135c,Rv1558,1
Rv0135c,Rv1559,1
Rv0135c,Rv1560,1
Rv0135c,Rv1561,1
Rv0135c,Rv1592c,1
Rv0135c,Rv1615,1
Rv0135c,Rv1616,1
Rv0135c,Rv1669,1
Rv0135c,Rv1670,1
Rv0135c,Rv1671,1
Rv0135c,Rv1706A,1
Rv0135c,Rv1707,1
Rv0135c,Rv1708,1
Rv0135c,Rv1709,1
